CLUHP3,10008,3.937981
KLHL11,6189,3.937805
PPP1R14B,5220,3.93559
TOP3A,2873,3.935105
BMP8A,9703,3.933978
SLC29A1,834,3.931132
ACTL6B,5735,3.930081
RAB12,9252,3.929501
UEVLD,6255,3.929394
AHSA2P,8749,3.92912
LINC01105,8983,3.925392
DDX28,6434,3.925046
TXLNGY,9378,3.92438
FOXQ1,8367,3.922365
GMPS,3378,3.920917
RPL10,2422,3.920543
POLA1,2095,3.920275
SMC1A,3158,3.919933
PHLDA3,4968,3.917669
HNRNPA2B1,1265,3.917335
SPINK2,2673,3.914074
PCOLCE,1955,3.911962
CAPN1,362,3.911944
FAAH2,9081,3.91153
UBN1,5444,3.908216
BIVM,6026,3.904852
BCAT2,258,3.900576
MRPL12,2448,3.900361
NOL3,3446,3.900135
SPTBN5,5703,3.900003
TCEAL6,9088,3.899904
RNF144A,3816,3.899577
MBOAT1,9046,3.899576
TRMU,6379,3.897534
ATP2B1,213,3.897245
USP54,9090,3.894974
APBA2,141,3.892652
ZSCAN26,3060,3.890766
SPAG9,3461,3.889539
MBD3,5866,3.888017
PPIE,4157,3.887174
TMCC1,4677,3.88309
ZSCAN32,6063,3.878807
SNX21,8166,3.877853
NUDT9,5857,3.876165
FAM13A,4002,3.875413
GGT1,1046,3.874434
MXD4,4242,3.87414
PARP4,65,3.873701
ITGA2B,1407,3.872918
IMPA2,1378,3.869901
QSER1,7422,3.867899
ALG2,8096,3.867816
HPN,1276,3.867593
FAM189A1,4845,3.863812
KIAA0895L,9968,3.863113
ABHD10,6284,3.862272
RABGGTA,2316,3.862041
DBR1,5631,3.860449
USO1,3282,3.860108
CCDC92,7537,3.859904
RARS2,6635,3.855094
RBM41,6252,3.854553
SLC8B1,7497,3.853726
DNMT1,729,3.853589
WNT2B,3004,3.853026
RNF213,6842,3.849805
SPIRE2,7929,3.847392
ATP5F1B,220,3.847071
PCBP4,6637,3.846576
WDR61,7588,3.846448
BMP2,282,3.845872
PGM3,2019,3.845228
CTHRC1,8494,3.844873
MED9,6147,3.843664
ANP32B,4205,3.843496
GRPEL2,8785,3.841621
NME5,3185,3.840995
COPZ2,5655,3.837809
ANAPC5,5742,3.837402
ZNF74,3034,3.835782
KAT6A,3117,3.830474
TRIM39,6557,3.829062
ARMC8,5059,3.828935
NDST2,3237,3.828205
RAD51AP2,9987,3.827632
ELP1,3241,3.825397
LPXN,3618,3.820299
RARG,2341,3.816217
AIF1L,7717,3.81464
PPP2R2C,2141,3.814357
WHAMM,8618,3.811598
EZH1,880,3.811173
PXK,6051,3.809338
PMFBP1,7706,3.809099
CLEC11A,2512,3.809004
ZNF267,4087,3.807624
BAG5,3682,3.807512
WWC2,7490,3.806294
SMC5,4728,3.805234
ABCF2,3957,3.805226
PEX14,2001,3.805092
NFE2L2,1818,3.800172
RAP1A,2333,3.799895
COX7B,574,3.799557
LIPE,1548,3.798266
PARP12,7095,3.796433
STXBP5L,3673,3.796405
HSD17B12,5623,3.793302
EML4,5360,3.791286
C19orf33,7002,3.790601
DGKG,661,3.790557
TNK2,4024,3.790332
KCNH3,4879,3.788592
NEFL,1804,3.787594
ZNF425,9057,3.787452
HLA-B,1230,3.786185
MYT1L,4688,3.785946
SLC12A2,2603,3.78523
SPAG8,5190,3.785062
ZCCHC6,7354,3.782459
MAP2K6,2196,3.781955
PLEKHG4,5074,3.781628
ITGA9,1411,3.780949
TRIM67,9884,3.780139
CHKA,489,3.777894
ADCY1,48,3.777182
GPR21,1110,3.775852
SSH1,5912,3.775561
ADGRA2,5106,3.775245
HERC1,3421,3.774182
CCDC65,8129,3.768661
TBK1,5421,3.767564
SELENOP,2537,3.766025
ADRB1,70,3.763349
TAX1BP1,3404,3.762206
PAIP2B,9838,3.760709
PLP1,2071,3.759729
TTC7A,6697,3.759622
EXOC8,8964,3.757592
UNC79,6796,3.754777
ZCCHC3,8095,3.754699
FEZ1,3735,3.751592
ABCB9,4896,3.75136
SEC31B,5103,3.751344
APBB3,4086,3.750908
SOX17,7050,3.750907
BCL2L12,7722,3.749138
ZDHHC17,4862,3.746232
ZBTB17,3050,3.743613
FRAS1,7514,3.740832
HLA-F,1243,3.739258
KBTBD4,6392,3.736249
ZRANB1,6000,3.734706
E2F6,766,3.730417
CLDN12,3477,3.729265
BACH1,246,3.72448
BRCA1,297,3.724198
PTPMT1,8468,3.723922
NFE2L1,1817,3.723909
KIAA2013,8168,3.722335
SERP2,9763,3.720527
SLC25A13,4014,3.718142
TOP1,2871,3.717616
PGK1,2017,3.716115
CCDC142,8013,3.716074
ZNF131,3041,3.715712
SLC7A1,2595,3.71515
SLC32A1,8841,3.714449
EBLN2,6150,3.713841
COG7,8271,3.711468
ETS2,868,3.710993
NPR3,1864,3.710569
SDHB,2532,3.710207
TIA1,2828,3.709529
C11orf96,9759,3.709244
DHX16,3209,3.70852
ABT1,5435,3.706196
PRKAA1,2159,3.704388
ATF2,586,3.702225
UQCRC1,2957,3.701281
OMG,1899,3.70097
CEND1,5680,3.697149
DDX46,3867,3.696851
SLC25A41,9527,3.69484
AKAP10,4510,3.692504
LDB3,4482,3.689696
VPS4A,5309,3.687889
HIBCH,5208,3.68545
RPL14,3463,3.68467
SUSD6,3808,3.684669
SLC35B2,9681,3.682063
VWA5B2,8158,3.681191
SERPINH1,385,3.676925
CFB,272,3.673698
YAE1D1,6627,3.672741
IGFBP6,1353,3.672048
SUV39H2,7378,3.671761
ESF1,5784,3.670203
FAM149B1,9601,3.669076
CKB,505,3.668576
LRIG3,8582,3.668059
PRKCI,2174,3.667322
CNOT6L,9379,3.65693
COX4I1,570,3.65611
SPEG,4078,3.655798
PHB2,4553,3.654459
PKM,2050,3.65273
USP2,3488,3.652562
SLC6A1,2589,3.65128
TMEM184C,6413,3.649641
OTULIN,8170,3.648075
STK38L,4671,3.647045
ZBTB7C,9253,3.647026
DAPK3,664,3.646428
CHURC1,8251,3.646299
FLNB,952,3.646161
SLC25A28,7698,3.644567
GDPD5,7638,3.641475
NQO2,1843,3.641277
DIO3OS,7028,3.639899
ARMC5,7408,3.639757
PCGF2,3045,3.6391
MUTYH,1730,3.638393
RHBDL2,6069,3.638202
ZFP2,7506,3.637639
ZFY,3015,3.633555
GLIPR1,4421,3.630893
MED30,8178,3.628751
SPAG16,7304,3.62486
UTP20,5350,3.624306
CIDECP,9022,3.621222
ACKR1,980,3.618268
PLA1A,5718,3.617991
RASGRP3,5025,3.617752
AKAP1,3140,3.616951
CAVIN2,3199,3.614118
ZNF100,9128,3.61276
TES,5178,3.612603
TMCC3,6728,3.6114
RRAGA,4276,3.610932
MICALL1,8099,3.610639
EPDR1,5996,3.610248
CA2,329,3.609227
ITSN1,2555,3.606972
RPH3A,4620,3.606777
MSH6,1176,3.606181
CRYAB,596,3.605737
TSPYL4,4798,3.602647
KCNQ1OT1,4411,3.601751
MLLT6,1678,3.601584
SYDE2,7827,3.601576
DNAH1,5117,3.599286
FOXC1,946,3.59909
WDR20,8268,3.598755
VPS50,6341,3.59742
PDLIM4,3270,3.593387
HRH2,1284,3.593037
PTPN4,2269,3.592005
CSRNP2,7651,3.589784
NGRN,5706,3.586184
PELI2,6670,3.58475
CCDC154,9953,3.584077
NRG4,8900,3.58287
C9orf85,8820,3.582656
CARMIL2,8904,3.58239
EVA1C,6920,3.580731
TCOF1,2784,3.580365
DPY19L4,9588,3.578192
ARMCX6,5926,3.576806
ZNF7,3020,3.576155
GLDN,9655,3.57368
KIFC2,8217,3.572242
LRRC8D,6174,3.569926
MST1,1708,3.568986
TFDP1,2803,3.567927
WASL,3439,3.567651
PACS2,4783,3.56514
DNAJC18,9261,3.564031
PTPRT,4464,3.563922
NDUFA4L2,6581,3.563653
CACNA2D3,6437,3.560171
UBL7,8078,3.559627
JUND,1437,3.55251
NEU4,8724,3.548586
ST3GAL3,2569,3.548493
CHST2,3630,3.547009
NACA,1764,3.546628
UBR3,8736,3.546139
MALT1,4359,3.545043
IFITM1,3242,3.540386
ATP5F1A,218,3.53835
SFTPC,2544,3.537991
PDS5B,4691,3.536291
CSNK1G3,608,3.535966
MET,1656,3.53552
ST3GAL4,2568,3.533608
COASY,7587,3.533408
TLNRD1,6921,3.531373
CLDN15,5017,3.52972
GOT2,1096,3.529604
PREPL,3708,3.529418
MICU1,4110,3.528173
FAR1,7838,3.527737
PDIK1L,8965,3.522453
CLDND1,6553,3.520653
PSME4,4759,3.516699
UQCRH,2960,3.51591
SLC36A4,8574,3.511707
RRAD,2478,3.509696
TRIM9,8419,3.509289
PIGT,5792,3.507415
PLD1,2065,3.506809
PROSER2,9401,3.505988
ADPRHL1,8410,3.504158
TOP1P1,2872,3.502782
SFR1,8570,3.501677
EIF4EBP2,809,3.501438
PHACTR2,3799,3.501018
NKG7,1835,3.499844
CCDC7,7383,3.499034
ZNF326,9537,3.497117
RFC4,2375,3.495717
CPXM2,8572,3.494365
AUNIP,7214,3.488429
EIF1B,4077,3.486666
LYNX1,7199,3.486505
PSMC4,2238,3.486331
SLC35A5,6120,3.484985
KIAA0319L,7466,3.484681
EBF4,6804,3.484664
RPL23A,2431,3.481542
DHRS3,3545,3.481507
CAPN2,363,3.480737
ZNF708,3025,3.47968
FRY,3994,3.478248
HHAT,6404,3.475947
LIN52,8264,3.475437
PLEKHG1,6743,3.473883
BLVRA,280,3.473345
IFNGR1,1345,3.473194
ZBTB8A,9964,3.47165
DUSP11,3206,3.469829
PDIA2,7085,3.468948
ENO2,831,3.467217
SAP30,3370,3.466506
FLJ42627,9952,3.465693
RNH1,2404,3.465335
ARHGEF6,3642,3.463252
SLU7,4220,3.462791
AARS,4,3.462305
SUMO1,2941,3.462248
DONSON,5491,3.461759
MTA2,3534,3.456101
HLA-A,1229,3.454266
ING1,1381,3.452643
CMKLR1,535,3.4524
SPATA6,5965,3.4517
CC2D1B,9224,3.451385
VDAC2,2972,3.450138
ACTR6,7076,3.449107
NT5C3B,8472,3.447091
PERP,6999,3.445364
DHRS1,8491,3.442572
FAM90A1,6171,3.440909
DHX8,685,3.440359
SINHCAF,6912,3.440353
GMNN,5571,3.438533
CRTC3,7108,3.434993
CDK6,449,3.432735
KLHDC2,4956,3.431985
MEG8,7259,3.431485
TMEM163,7667,3.429087
SMDT1,8259,3.427974
RHOT2,8149,3.427329
KCTD18,8737,3.426826
RIMS4,8848,3.426654
RRN3P3,10007,3.420667
KITLG,1665,3.419297
AFAP1L1,8784,3.408857
BMP1,281,3.408715
CDC25B,430,3.408344
MTUS1,6757,3.408246
HILPDA,5466,3.407792
ALDOC,107,3.407168
ZBED3,7905,3.407036
SNAPC2,2637,3.403342
CLSTN1,4613,3.401299
H2AFY2,6307,3.397477
MRPS10,6187,3.395455
ALKBH2,8589,3.394249
LONP1,3597,3.392764
EIF2B5,3406,3.392076
RBM23,6176,3.390255
BCL7A,266,3.389658
PTH1R,2262,3.387527
ZDHHC13,5939,3.385325
SEMA4G,6863,3.38461
PM20D2,8803,3.384265
AMACR,4962,3.381809
GCFC2,2778,3.379031
LRRC66,9632,3.378954
COPS5,4412,3.37521
SRPRA,2690,3.373358
CPPED1,6262,3.371855
USP42,7824,3.371668
SDR16C5,9193,3.371564
GIPC1,4305,3.36999
RNF152,9324,3.367334
NDUFB11,5955,3.367206
FOXL2,294,3.36624
ARRDC3,6786,3.365919
TMEM140,6249,3.365273
HBEGF,749,3.365268
ARL4A,3990,3.361873
HCP5,4347,3.361392
ENTPD5,417,3.359479
RBP7,8518,3.3594
GALE,1010,3.359364
PDE4B,1968,3.35833
CLEC3B,2860,3.357347
SLC35E1,7468,3.354897
STYX,2720,3.350918
MAN2C1,1600,3.347018
LRRTM3,9679,3.346854
LMAN1,1552,3.34389
ZNF76,3036,3.343749
PHF21A,5697,3.342749
PCDHB13,6511,3.337983
SLC2A6,4499,3.3378
RNF130,6451,3.337699
ICOSLG,4818,3.335673
TET2,6006,3.3331
MLF2,3127,3.330338
HACE1,6768,3.325484
NMB,1840,3.323568
SH3BP5L,7619,3.323491
MBTPS2,5713,3.323153
CIAPIN1,6631,3.322422
GPIHBP1,9609,3.321932
CACNG8,6923,3.32007
ATL2,7042,3.316821
ST3GAL1,2566,3.316635
LSM1,5327,3.31593
ZRSR2,3155,3.31587
PCSK6,1922,3.315183
ALKBH4,6004,3.314476
TRMT10B,9075,3.312621
WNK3,7181,3.311591
MAP3K1,1649,3.311126
RBM11,5884,3.309484
RNF219,7309,3.308205
KCNIP3,5507,3.307613
PAQR3,9027,3.305789
CDK7,450,3.305767
CNP,541,3.304997
ERMN,6738,3.304869
CYTH3,3556,3.304792
CD34,410,3.30449
YARS,3265,3.303666
CTBP1,620,3.303478
SNRK,6035,3.30323
CDH26,6943,3.303189
NR2F1,2801,3.298143
KIF1C,4303,3.297729
FANCE,895,3.297458
TFR2,2806,3.294513
PLOD3,3440,3.292692
RSBN1,5981,3.292036
NRN1L,8620,3.288115
GCC1,7299,3.287535
CCDC115,7901,3.285873
MAP7,3466,3.282699
DEPP1,4441,3.281061
DYNC1LI2,727,3.280647
ATP5S,5283,3.277655
SLC38A3,4415,3.276732
TAF11,2750,3.276414
HEXB,1216,3.275633
RAB9A,3600,3.275148
ARL8B,6209,3.274252
SP100,2668,3.27346
COX10,575,3.272069
CYYR1,8508,3.270922
STK24,3198,3.268178
PPP4R1,3918,3.267369
TBL1Y,8196,3.267338
ACTR5,7458,3.266694
RPL22L1,9240,3.266644
TOM1,3944,3.265797
ANLN,5916,3.262243
TOMM40,4159,3.261968
RPS6KA1,2455,3.260709
UBXN2A,9143,3.259612
MDM2,1639,3.25515
ZNF334,6394,3.248354
TYK2,2924,3.248307
SCARB2,412,3.245096
CHD1,482,3.244519
KCNN1,1473,3.243828
IP6K3,8549,3.243121
NGLY1,6422,3.240577
GRIN2A,1143,3.239834
HMG20A,4108,3.239074
DHX32,6418,3.238786
CA14,4976,3.23623
CKS2,511,3.236012
TOR1AIP1,5166,3.235633
CNNM3,5222,3.234463
SBDSP1,9060,3.233487
PDCL3,7226,3.233086
NSUN4,9750,3.232919
SRGN,2157,3.231894
MRPL53,8528,3.231539
ZBED9,8451,3.230995
PNRC1,4395,3.230873
CIDEC,6986,3.230864
SIAH2,2564,3.228609
GUCA1B,1185,3.228305
DMRT2,4270,3.224062
ANAPC13,5057,3.220154
KCTD1,9516,3.213446
PDHX,3124,3.212854
GON7,7937,3.212719
EIF3L,5726,3.212523
DICER1,4870,3.211985
ARHGEF4,5531,3.211045
SCN2B,2516,3.209198
C15orf59,9767,3.203027
ZDHHC11,7428,3.201556
SOX15,2664,3.200599
ATP6V0C,227,3.200068
CLSTN2,7006,3.199538
TCIRG1,4089,3.196945
PPM1H,6729,3.196048
UST,3971,3.194088
HNRNPH3,1269,3.191941
WWOX,5837,3.186665
KATNA1,4457,3.184522
UGT8,2952,3.184257
JHDM1D-AS1,10012,3.18411
CEP85,7114,3.182811
SLC4A7,3663,3.181533
NDUFAF6,8810,3.181268
UBE2W,6251,3.181117
AP1G2,3413,3.181094
SCAMP3,3961,3.180023
MAN1C1,6658,3.17987
DDX24,6638,3.179609
SPG11,7535,3.178944
PRKCH,2173,3.178612
MKNK1,3269,3.178588
VWF,2989,3.177937
C21orf62-AS1,5887,3.174848
ZNF148,3049,3.171783
BTBD7,6401,3.171355
PFKM,2010,3.171251
LYAR,6357,3.171198
TRNP1,9780,3.170463
PCDHGB7,6509,3.167381
LCNL1,9849,3.166299
MTERF2,7562,3.166184
SLC25A29,8608,3.163406
PSMG3,7869,3.162244
SNX1,2647,3.157031
ZDHHC21,9643,3.153925
GPD1,1098,3.153467
GSK3A,1162,3.151629
DDX17,4194,3.148535
EPHB6,846,3.148068
ATRN,3213,3.145317
BVES,4478,3.144846
HLA-E,1242,3.138111
PAIP2,5663,3.13611
IQCB1,3750,3.135715
DCBLD1,9576,3.135637
PRSS27,7778,3.135273
GAD1,1006,3.134898
NUMB,3302,3.134672
PLAG1,2055,3.131572
ORC2,1906,3.129895
ACAD11,7822,3.128961
MAD2L1,1586,3.12829
TIGAR,6647,3.124216
MRPL33,3698,3.123469
GGA3,4740,3.123406
SEC61B,4391,3.120985
ARAP3,7067,3.117846
ELOVL1,7119,3.113301
DMTF1,3917,3.112948
PPP1R16A,8076,3.1117
CADM3,6885,3.11071
PAPOLG,7136,3.11023
ANKRD39,5661,3.109474
RECQL5,3617,3.107498
CREB3L2,7097,3.105977
VWC2L,9855,3.104614
NAPRT,8330,3.103391
CAND1,6456,3.100809
MCM4,1629,3.10075
DTX2,8417,3.098525
ASPHD1,9395,3.098362
VRK2,2987,3.097796
RP2,2412,3.097403
TCN2,2783,3.097361
PPP2R2D,6463,3.096751
ELOVL6,7241,3.09621
TMEM169,8310,3.096095
CCDC14,7100,3.093679
PDE8B,3285,3.090959
AHSA1,4237,3.090234
RMDN2,9001,3.089636
RGS16,2392,3.088177
CASC1,6238,3.086331
SP1,2666,3.085039
DNAJC15,5417,3.083202
LAMP5,5013,3.082075
ZNF550,9119,3.08098
CTPS1,629,3.08062
RAPGEFL1,5647,3.079794
PLEKHM3,9792,3.078521
NDUFS3,1791,3.077783
SEZ6L2,5218,3.077135
NUMA1,1883,3.077029
CIPC,8121,3.076712
BRF1,1183,3.076494
GIPR,1052,3.075581
CORO2A,2994,3.074289
SRC,2680,3.073477
TUBGCP6,8100,3.070802
CAPRIN2,7186,3.069576
RSPH3,7768,3.068463
CAB39L,7668,3.067689
ALG11,9878,3.067687
TAF6,2747,3.065987
NOTCH4,1852,3.065794
RMND1,6104,3.065311
ITPA,1424,3.06321
UGDH,2950,3.061695
TCP11L2,9417,3.060625
GBP4,8481,3.060365
PIGM,8333,3.058594
ZNF404,9660,3.057346
HS3ST4,3905,3.05717
PPP2R5B,2145,3.057131
DENND5A,4792,3.055631
GCHFR,1033,3.053806
AIDA,7128,3.051945
SPEF1,5069,3.049265
STMN3,5543,3.048772
IQSEC3,9876,3.046399
G2E3,6351,3.044222
STK39,5354,3.043056
FGFR1OP,4460,3.04199
HDGF,1215,3.041851
BPTF,901,3.035477
PPP1R14A,8372,3.034287
GLT8D1,6455,3.03397
TESC,6100,3.032835
ATRAID,5720,3.032798
SLC13A3,7126,3.032312
PUS7,5946,3.031975
PDE7B,5286,3.031959
INSIG2,5621,3.031868
MTTP,1726,3.029285
MARS,1613,3.029147
CNEP1R1,9426,3.02682
TSNAXIP1,6448,3.024837
RFXAP,2383,3.024237
WDR45B,6537,3.022188
ZNF830,8248,3.021867
TOR4A,6037,3.020643
ERI1,8185,3.020052
GALK2,1012,3.016814
BCLAF1,3813,3.016205
SNX19,9824,3.016197
A2M,2,3.015651
HNRNPA0,4389,3.015198
ARPIN,9688,3.014273
LAS1L,7695,3.013452
CDR2,461,3.012524
ZNF441,8650,3.010969
RAI2,4300,3.009635
GMPR2,5683,3.009292
C9orf129,9900,3.007859
DHFR2,9239,3.003886
PLS1,2073,2.999855
DEGS2,8609,2.999844
ZNF518A,3850,2.999049
NPC1,1859,2.998589
EEF1A2,782,2.996032
ANKRD13D,9612,2.994471
GNLY,4227,2.991268
ZFPM2,4877,2.991121
KNOP1,9830,2.990144
PIGN,4945,2.989421
LSG1,6280,2.98907
PLBD1,7445,2.987126
SNX5,5293,2.985905
VAMP3,3588,2.983669
ARFGEF1,4219,2.98312
FAM98B,9501,2.982169
ATAD3B,7767,2.981732
VKORC1,7215,2.981197
ZNF451,5143,2.981016
NDUFB2,1785,2.976765
NAPEPLD,9368,2.974968
RBM3,2356,2.973394
KBTBD7,7807,2.971803
PRPF8,4235,2.971482
EMC2,3770,2.968791
GHDC,7933,2.968163
TP53AIP1,6993,2.965671
ABHD3,9189,2.960672
ASCL1,189,2.958821
KCNH8,8752,2.949624
DMPK,715,2.943295
SLC4A1AP,4648,2.943164
TOMM40L,7826,2.93893
GRK4,1119,2.937677
JADE3,3809,2.937354
SPTAN1,2676,2.936491
ETV5,870,2.936377
POP5,5719,2.936174
ACAA1,12,2.934825
C2orf88,7881,2.93303
SLC2A3,2583,2.930021
NAPSB,9429,2.929452
NDUFB6,1787,2.929312
ENPP2,1988,2.928004
IFT88,3133,2.927119
WSCD2,3760,2.92711
HBB,1207,2.925462
VPS11,6452,2.923605
GAS1,1022,2.923253
VIPR1,2981,2.922881
DECR1,688,2.922506
PPM1D,3225,2.921612
COX6A1,571,2.919309
C21orf91,5894,2.915288
ZNF419,7385,2.913101
ACE,675,2.912157
TTLL7,7381,2.911946
CHAC1,7255,2.911607
MLYCD,4880,2.911277
CLCN4,517,2.91003
HPS1,1279,2.909612
LPIN1,4748,2.909199
ZNF23,3027,2.908796
CMPK1,5834,2.908725
ADAMTS4,3667,2.90795
STX19,9872,2.907623
STK35,8859,2.907609
JCAD,6810,2.907305
ZNF503,8010,2.90541
CUL1,3212,2.903346
TRAM1,4905,2.902894
RPS12,2463,2.902574
CLK1,523,2.90252
FAM69B,8821,2.902132
TGFBR2,2814,2.900152
UTY,2966,2.899534
LRRCC1,8114,2.898893
DPY19L1,4833,2.898046
SZRD1,5170,2.896152
EXOSC9,2087,2.895097
PTPRM,2284,2.89417
HNRNPA3,9329,2.894003
SCARB1,411,2.893386
C8orf76,8049,2.893143
ZCRB1,8109,2.892786
POLR2H,2102,2.892212
GPX1,1124,2.889639
GNG11,1088,2.888169
PRR5L,7452,2.887812
ZNF112,3071,2.885029
BAZ2A,4495,2.884541
STK11IP,8438,2.884397
PTP4A2,3125,2.881764
VPS45,4546,2.880484
ENPP5,6918,2.88005
WNK1,7173,2.879733
DISP1,8072,2.877401
FAM19A4,9007,2.874925
ZFYVE16,3807,2.874406
PEX6,1998,2.874405
APC,144,2.874049
PDXK,3266,2.873964
PTGS2,2260,2.870736
SYPL1,2736,2.870381
EPHB1,843,2.863172
PRRG1,2208,2.8592
ABHD14A,5063,2.858911
MPC2,5067,2.858502
MSL3,4386,2.855944
TRAK1,4628,2.855395
ALPK1,7539,2.854869
GAB1,989,2.854752
ZNF821,6326,2.853256
UNC5A,8169,2.852207
DUSP12,4535,2.850801
SLK,3798,2.848933
MNT,1688,2.847703
SHROOM1,8794,2.845986
TRIM25,3048,2.843996
ZNF33B,3032,2.836226
CD37,413,2.835912
NPPC,1863,2.830402
C9orf64,7873,2.828722
TMEM79,7883,2.827264
L3MBTL3,7924,2.826619
POP7,4063,2.822307
TUSC1,9592,2.819192
SGK2,3985,2.816845
LOC389765,9804,2.815832
GPSM2,5454,2.815602
TRIM16L,8923,2.814389
ARRDC2,5281,2.81401
TMC7,7455,2.811097
ROGDI,7335,2.810347
IGFBP3,1351,2.808847
C10orf143,9757,2.805845
TNRC6C,6850,2.804604
WDR45,4480,2.804438
CTNNB1,627,2.800867
GEN1,9690,2.800502
SLC12A9,6623,2.800286
CTNNA3,5427,2.796376
CPNE4,8750,2.796022
ZSCAN20,3030,2.795722
ID3,1327,2.79523
MAG,1596,2.795218
NDRG1,4124,2.794848
PVRIG,7229,2.793343
MLST8,7041,2.792717
SPRTN,7781,2.79202
GPR162,5317,2.791836
COPS2,3575,2.791385
ICAM2,1322,2.787897
PNN,2092,2.787533
PCID2,6435,2.787043
MORN1,7456,2.786428
MOG,1692,2.785927
ZNF766,8172,2.779038
DSE,5473,2.778335
C2orf50,8746,2.777711
CDK5RAP3,7561,2.776356
PTDSS2,7632,2.776135
DPP7,5480,2.775513
STRN,2714,2.77431
TMEM161B,9036,2.774002
PRDM2,3080,2.773348
POLR3F,4251,2.766337
EIF3I,3311,2.761828
HHATL,6734,2.759543
TRMT1,6349,2.755209
CEP41,8373,2.753906
NUPL2,4454,2.753322
PARN,1937,2.751665
FBXL17,7122,2.750234
TEX261,8404,2.748805
SLC45A3,8105,2.743348
RPL15,2426,2.740423
PAPD4,9151,2.738107
TTC25,7714,2.734046
ZNF335,6987,2.732718
CCNT2,399,2.732712
TIE1,2830,2.731625
TMEM38B,6177,2.730999
TMEM67,8225,2.730145
TNFSF10,3342,2.728109
NOL8,6122,2.728044
ZNF397,7895,2.727722
CFP,2003,2.726761
ITPR3,1430,2.723528
ITPRIP,8118,2.722794
NBR1,1584,2.720972
MRPL11,7153,2.720101
TSPYL1,2906,2.718982
TGM2,2817,2.718872
PTGDR2,4526,2.715332
ENG,829,2.715025
CYP27A1,653,2.712145
RFESD,9602,2.709935
PSMG4,9799,2.706854
CEP78,7823,2.706324
UBB,2929,2.704653
CHSY1,4597,2.70462
CNKSR3,9044,2.701238
INPP1,1386,2.696365
MRPL27,5669,2.694689
ZNF160,8174,2.692114
MAP3K12,3077,2.690486
SMS,2631,2.690076
TBC1D9B,4696,2.687659
TRIAP1,5762,2.685219
TMC6,4550,2.684618
IL32,3540,2.683248
C9orf24,7973,2.682532
PDLIM2,7043,2.681751
LDB2,3481,2.680923
PIP4K2C,7425,2.679994
OLA1,5438,2.679733
FHIT,935,2.678619
CAMK1,3249,2.677868
HNRNPU,1270,2.676161
NKAP,7302,2.675012
TMEM98,5134,2.674807
FAM222A,8041,2.673877
COQ10B,7541,2.67326
MTF2,4578,2.67257
TCEAL8,8206,2.668595
TBC1D2,6289,2.668095
CTDSP2,3983,2.666229
CAVIN3,8376,2.6656
DUSP23,6070,2.665493
SH2B1,5109,2.665311
LGALS8,1538,2.664977
MCU,8191,2.663841
ENDOD1,4694,2.662784
PAQR8,8093,2.661278
FBXO30,7812,2.660941
VGLL4,3768,2.660871
RPL9,2421,2.66059
ELOF1,7910,2.660288
KIT,1490,2.658198
CNPPD1,5257,2.658145
IMP3,6242,2.657904
DNM2,728,2.657839
LOC100133050,10010,2.65759
FAM153A,9567,2.652562
STAT4,2705,2.652422
SOCS6,3568,2.652258
SLAIN1,8591,2.650932
SCYL2,6375,2.648463
SLC16A3,3497,2.64791
NNMT,1845,2.647004
LAYN,8874,2.646186
SMPX,4990,2.645393
SLC7A14,6860,2.644916
ABCC10,8140,2.644241
RASSF5,7721,2.643425
FMO5,959,2.643356
RTN4,6661,2.64186
PAWR,1938,2.641615
L3HYPDH,8389,2.639195
HEBP2,4959,2.638461
EPHB2,844,2.637478
VDAC1,2971,2.637083
ARRDC4,8270,2.636787
ADAT1,4933,2.633828
RETREG3,9114,2.632279
SNX14,6701,2.631934
MEN1,1654,2.631463
IPO9,6390,2.630855
FAXDC2,4334,2.630428
IER3,3393,2.630052
SCRIB,4922,2.62839
MTFMT,8612,2.628241
NELFCD,5761,2.627974
ANKRD24,9182,2.623976
PDK1,1983,2.623364
MSTO1,6180,2.621721
RBL1,2354,2.6215
MTMR10,6048,2.619227
PYM1,7893,2.619139
UTP18,5596,2.618165
MRAP,6532,2.616301
MYH14,7402,2.614396
HARBI1,9481,2.613522
APOL3,7618,2.612594
ADAM33,7580,2.6113
GPR149,9667,2.610879
NIPBL,5052,2.610531
FLNC,953,2.607006
IFT20,8179,2.60685
GAL3ST1,3672,2.606557
IFIT2,1341,2.606528
PARPBP,6108,2.60518
MRPL57,7206,2.604492
ANAPC7,5743,2.60378
SDHAF4,8801,2.60281
SLC35B3,5551,2.602564
PSMD3,2243,2.602309
RNFT2,8034,2.599857
TEX10,6045,2.598839
ATN1,742,2.597144
CNTN2,2761,2.596846
WDR74,5980,2.596351
PPM1A,2126,2.593854
VARS,2967,2.593813
FOLH1B,9297,2.591764
ZNF558,8943,2.588947
ENO3,832,2.588424
PPIF,3982,2.587285
FAM43B,9135,2.586671
NAE1,3402,2.586663
LIPT1,5790,2.584233
ZNF358,8835,2.583496
SF3A3,4387,2.580562
ARMC9,7536,2.579334
LIPC,1547,2.579254
OPN4,8366,2.578676
CERS2,5483,2.574386
GTPBP2,5983,2.573943
GLTP,5657,2.572527
HDAC3,3383,2.57178
MTMR11,4367,2.570385
SCAMP4,8397,2.568967
C7orf61,9857,2.568818
RINL,8662,2.565828
FBLL1,9672,2.565285
